
text1,text2,similarity
"загальну радість не поділяла тільки елісон, яка тихенько спала на передньому сидінні поруч з еббі. інші старшокурсники зібралися в середині автобуса, щоб докладно обговорити матч з компанією ендрю, тоді як сам ендрю пересів до ваймака, воліючи забалакати тренера, ніж пережовувати деталі гри. груба критика кевіна несла у собі користь, проте для розпалених переможців була наче неприємний крижаний душ. серед розмови ніл раптом зрозумів, що щасливий. це відчуття виявилося таким несподіваним і незвичним, що на якийсь час він наче оглух.","загальну Втіху не поділяла тільки елісон , яка тихенько спала на передньому сидінні поруч з еббі . інші старшокурсники зібралися в середні автобуса , щоб докладно обговорити матч з компанією ендрю , тоді як сам ендрю пересів до ваймака , воліючи забалакати тренера , ніж пережовувати деталі гри . груба критика кевіна несла у собі користь , проте для розпалених переможців була наче неприємний крижаний душ . серед розмови ніл раптом зрозумів , що щасливий . це Сприйняття виявилося таким несподіваним і незвичним , що на якийсь час він наче оглух .",0.19730941704035873
"він не Згадав , коли востаннє відчував таке почуття причетності та захищеності . Чудове , але небезпечне почуття . людині з таким минулим , як у нього , Тож , чиє виживання зав'язане на брехні та таємницях , не можна послаблювати захист . і все-таки Як нікі зі сміхом присунувся до ніла , знову згадуючи один з його вдалих голів , той здався : мабуть , він може дозволити собі щасливий вечір , лише один .","він не пам'ятав, коли востаннє відчував таке почуття причетності та захищеності. прекрасне, але небезпечне почуття. людині з таким минулим, як у нього, тому, чиє виживання зав'язане на брехні та таємницях, не можна послаблювати захист. і все-таки коли нікі зі сміхом присунувся до ніла, знову згадуючи один з його вдалих голів, той здався: мабуть, він може дозволити собі щасливий вечір, лише один.",0.4057507987220447
"у себе в кімнаті ніл зберігав двісті п'ятдесят тисяч доларів готівкою та зашифровані інструкції на отримання ще півмільйона. коли вони з матір'ю втікали, грошей було куди більше, але за роки поневірянь запас вичерпався. те, що залишилося, багато хто вважав би цілим статком, проте для ніла ці жалюгідні гроші означали жалюгідне майбутнє. без картки соціального страхування на роботу не влаштуєшся, а при кожному переїзді потрібно забезпечити собі нове ім'я, нову особу та нове житло.","у себе в кімнаті ніл зберігав двісті п'ятдесят тисяч доларів готівкою та зашифровані інструкції на отримання ще півмільйона . коли вони з матір'ю втікали , Коштів було куди більше , але за роки поневірянь запас вичерпався . те , що залишилося , Чимало хто вважав би цілим статком , проте для ніла ці жалюгідні гроші означали жалюгідне майбутнє . без Платіжки соціального страхування на роботу не влаштуєшся , а при кожному переїзді потрібно забезпечити собі нове ім'я , нову особу та нове житло .",0.6977329974811083
"витрати росли як снігова куля. змінити зачіску, колір волосся та очей, освоїти акцент — цього, як правило, було достатньо, щоб обдурити оточення. у європі ніл мав британський акцент матері, у штатах — американський акцент батька. але для того, щоб повністю зліпити нову особистість, не привертаючи зайвої уваги, потрібно мати реальну адресу, часом освоїти іншу мову, а ще заповнити вільний час. у мілпорті нілу пощастило: він самовільно заселився в порожній будинок і не платив за житло, але в майбутньому така удача навряд чи випаде знову.","Витрати росли як снігова куля . змінити зачіску , колір волосся та очей , освоїти акцент — цього , як правило , було достатньо , щоб обдурити оточення . у європі ніл мав британський акцент матері , у штатах — американський акцент батька . але для того , щоб повністю зліпити Свіжу особистість , не привертаючи зайвої уваги , потрібно мати реальну адресу , часом освоїти іншу мову , а ще заповнити вільний час . у мілпорті нілу пощастило : він самовільно заселився в порожній будинок і не платив за житло , але в майбутньому така удача навряд чи випаде знову .",0.5148741418764302
"зміни у житті підіймали витрати на новий рівень. ніл переживе цей рік, тільки якщо вщент спалить усі мости. після того, як він зіштовхнувся з ріко моріямою і засвітився на екрані, проста зміна імені та переїзд не врятують; необхідно обірвати всі зв'язки, зокрема у штатах. зробити новий паспорт непросто, але тут ніл бодай знав, до кого звертатися.","зміни у житті підіймали витрати на Свіжий рівень . ніл переживе цей рік , тільки якщо вщент спалить усі мости . після того , як він зіштовхнувся з ріко Могилою і засвітився на екрані , проста зміна імені та переїзд не врятують ; необхідно обірвати всі зв'язки , зокрема у штатах . зробити новий Біометричний непросто , але тут ніл бодай знав , до кого звертатися .",0.49110320284697506
"його мати походила з британського злочинного клану, і від неї нілу дістався список контактів різних темних особистостей. більшість були європейцями, а отже, його тато дотягнутися до них не міг. ніл не був упевнений, чи погодяться вони допомогти йому за відсутності матері, але все-таки сподівався, що її ім'я послужить добру службу. необхідні документи коштували дуже недешево, зате і за якістю роботи вважалися чи не найкращими.","його мати Зійшла з британського злочинного клану , і від неї нілу дістався список контактів різних темних особистостей . Перевага були європейцями , а отже , його тато дотягнутися до них не міг . ніл не був упевнений , чи погодяться вони допомогти йому за відсутності матері , але все-таки сподівався , що її ім'я послужить добру службу . Потрібні документи коштували дуже недешево , зате і за якістю роботи вважалися чи не найкращими .",0.23229461756373937
"зважаючи на стрімкий розвиток технологій, інакше й бути не могло. приблизно розрахувавши скільки грошей йому знадобиться в травні, ніл розсудливо вирішив відмовитися від зайвих покупок. він і так здуру витратився на тій огидній першій вечірці в колумбії, так що кошти, що залишилися, краще притримати. у лисів, однак, були інші міркування щодо цього, і саме тому у вівторок ніл несподівано опинився на шопінгу.","Враховуючи на стрімкий розвиток технологій , інакше й бути не могло . Близько розрахувавши скільки грошей йому знадобиться в травні , ніл розсудливо вирішив відмовитися від зайвих покупок . він і Тієї здуру витратився на тій огидній першій вечірці в колумбії , так що кошти , що залишилися , краще притримати . у лисів , Проте , були інші міркування щодо цього , і саме тому у вівторок ніл несподівано опинився на шопінгу .",0.5044510385756676
"про те, що після тренування вони не одразу поїдуть до гуртожитку, його ніхто не попередив. лиси просто заштовхали ніла в машину і без пояснень повезли до торгового центру. у суботу намічався традиційний осінній бенкет команд південно-східного округу, а пристойного одягу у ніла не було. захід був не такий офіційний, як майбутній у грудні зимовий бенкет, проте у рваних джинсах і линялій футболці на нього не заявишся.","про те , що після Вишколювання вони не одразу поїдуть до гуртожитку , його ніхто не попередив . лиси просто заштовхали ніла в Автомобіль і без пояснень повезли до торгового центру . у суботу З’явився традиційний осінній бенкет команд південно - східного округу , а пристойного одягу у ніла не було . захід був не такий офіційний , як майбутній у грудні зимовий бенкет , проте у рваних джинсах і линялій футболці на нього не заявишся .",0.5626822157434402
"— рано чи пізно тобі доведеться щось приміряти, — зауважив нікі. — я міг би просто не прийти на ваш чортів бенкет, — пробурмотів ніл. ти йдеш, і крапка, — відрізав кевін, начебто сам не переймався цією подією. на бенкет запрошувалися всі чотирнадцять команд першого дивізіону, включаючи «воронів» з університету едгара аллана.","— Достроково чи пізно тобі доведеться щось приміряти , — зауважив нікі . — я міг би просто не прийти на ваш Біс бенкет , — пробурмотів ніл . ти йдеш , і крапка , — відрізав кевін , начебто сам не переймався цією подією . на бенкет Запрошувалися всі чотирнадцять команд першого дивізіону , включаючи « воронів » з університету едгара аллана .",0.7076923076923077
"зустрічі з колишніми товаришами кевін жадав не більше ніла. — інші команди хочуть на тебе поглянути. — плювати, — сказав ніл. — мене вони цікавлять лише на полі. — зберігай обличчя, ніле. — ендрю методично стягував з вішалок предмети одягу і кидав їх на підлогу.","зустрічі з Минулі товаришами кевін жадав не більше ніла . — інші команди Бажають на тебе поглянути . — плювати , — Зказав ніл . — мене вони цікавлять лише на полі . — Тримай обличчя , ніле . — Чорт методично стягував з вішалок предмети одягу і кидав їх на підлогу .",0.29411764705882354
"чергову вішалку він кинув у двоюрідного брата ; крякнувши , той вчасно ухилився . у Репліку на свій промах ендрю знизав плечима й обернувся до ніла . — ти висміяв ріко на шоу у кишені . якщо не Прийдеш на бенкет , він скаже , що ти засцяв .","чергову вішалку він кинув у двоюрідного брата; крякнувши, той вчасно ухилився. у відповідь на свій промах ендрю знизав плечима й обернувся до ніла. — ти висміяв ріко на шоу у кеті. якщо не прийдеш на бенкет, він скаже, що ти засцяв.",0.5901639344262295
"ай-ай-ай, ніле, як не соромно! ніла, однак, справді мучив страх, і ендрю це знав. — ось. — аарон простягнув нілу клаптик паперу. — тримай, доки я не забув.","ай-ай-ай , ніле , як не Сором'язливо ! ніла , однак , справді мучив страх , і ендрю це знав . — ось . — аарон простягнув Блакить клаптик паперу . — тримай , доки я не Забув .",0.2857142857142857
на клаптику синім чорнилом було виведено округлі букви та цифри — перелік імен та номерів . Перемога зазирнув нілу через плече і зневажливо пирхнув : — ден попросила мене взяти список у кейтлін . — хто всі ці люди ? — не Збагнув ніл .,на клаптику синім чорнилом було виведено округлі літери та цифри — перелік імен та номерів. нікі зазирнув нілу через плече і зневажливо пирхнув: — ден попросила мене взяти список у кейтлін. — хто всі ці люди? — не зрозумів ніл.,0.2596685082872928
"— лисички без пари, — сказав аарон. — і всі вони дівчата, — скривився нікі. — це нам не допоможе. — нікі, — почав ніл.","— лисички без пари , — Зказав аарон . — і всі вони дівчата , — Зморщився нікі . — це нам не Сприятиме . — нікі , — почав ніл .",0.675
"але хеммік висмикнув у нього з пальців папірець і зім'яв його. — яка чарівна невинність! ніле, у свої дев'ятнадцять ти жодного разу не подивився на цицьки елісон — і після цього називатимеш себе натуралом? треба нам якось сісти й поговорити про це. — так, особисто я звалюю. — аарон підняв долоні й розвернувся.","але хеммік висмикнув у нього з пальців Листок і зім'яв його . — яка Чарівна невинність ! ніле , у свої дев'ятнадцять ти жодного разу не подивився на цицьки елісон — і після цього називатимеш себе натуралом ? треба нам якось сісти й поговорити про це . — так , Власноруч я звалюю . — аарон підняв долоні й Розвернувся .",0.2163265306122449
"— Як ви закінчите , знайдете мене у фудкорті . — перестань погано на нього впливати , — Висловив кевін , звертаючись до нікі . — я збираюся вивести його до національної збірної й буде простіше , якщо він залишиться гетеросексуалом . тобі Ліпше ніж будь-кому іншому відомо , скільки у людей забобонів .","— коли ви закінчите, знайдете мене у фудкорті. — перестань погано на нього впливати, — сказав кевін, звертаючись до нікі. — я збираюся вивести його до національної збірної й буде простіше, якщо він залишиться гетеросексуалом. тобі краще ніж будь-кому іншому відомо, скільки у людей забобонів.",0.7264957264957265
"тільки уяви, як це вдарить по його кар'єрі! — повірити не можу, що ми це обговорюємо, — зітхнув ніл. нікі з обох боків стиснув його голову долонями, ніби намагаючись убезпечити від суперечки, але користі це не принесло, тому що вуха він то й не закрив. — ти займайся кар'єрою ніла, а я подбаю про його особисте щастя.","тільки Фантазії , як це вдарить по його кар'єрі ! — повірити не можу , що ми це обговорюємо , — зітхнув ніл . нікі з обох боків стиснув його голову долонями , ніби намагаючись убезпечити від суперечки , але користі це не принесло , тому що вуха він то й не закрив . — ти займайся Кар'єрою ніла , а я подбаю про його особисте щастя .",0.9591836734693877
"навіть ти не можеш не визнати, що він поводиться дуже дивно! — новина дня, нікі: ніл — ненормальний! — він навіть гірший за ненормального. — взагалі-то я тут, — обурився ніл, — і все чую.","навіть ти не можеш не Здійснити , що він поводиться дуже дивно ! — новина дня , нікі : ніл — ненормальний ! — він навіть гірший за ненормального . — взагалі - то я тут , — обурився ніл , — і все чую .",0.8540145985401459
"Перемога театрально зітхнув і відпустив голову . Бери з собою чірлідерку , якщо хочеш . — нікого я з собою не братиму . я Зовсім не хочу йти .","нікі театрально зітхнув і відпустив голову. бери з собою чірлідерку, якщо хочеш. — нікого я з собою не братиму. я взагалі не хочу йти.",0.09259259259259259
"— ти хоч замислюєш , яка ця ганьба — прийти на такий захід без пари ? — а ти що , знайшов собі пару ? — здивувався ніл . — а як же ерік ? — ерік у німеччині , — відповів нікі . — так , Відшукав , але зустрічатися з цим хлопцем я не збираюся .","— ти хоч уявляєш, яка ця ганьба — прийти на такий захід без пари? — а ти що, знайшов собі пару? — здивувався ніл. — а як же ерік? — ерік у німеччині, — відповів нікі. — так, знайшов, але зустрічатися з цим хлопцем я не збираюся.",0.24096385542168675
"мені просто потрібний хтось , з ким можна добре Здійснити час . повеселитися , розумієш ? нормальні люди іноді веселяться . а ви двоє просто нестерпні . ніл перевів погляд на ендрю , але замість нього відповів кевін : — не лізь не у свою справу .","мені просто потрібний хтось, з ким можна добре провести час. повеселитися, розумієш? нормальні люди іноді веселяться. а ви двоє просто нестерпні. ніл перевів погляд на ендрю, але замість нього відповів кевін: — не лізь не у свою справу.",0.7684210526315789
"— троє, — сказав ніл. — не двоє, а троє. від цих слів нікі раптом спохмурнів. після всього, що хеммік про нього наговорив, ніл не шкодував про сказане, але й не відчував, що реабілітувався. нікі щось пробурмотів собі під ніс і подався далі розглядати сорочки.","— троє , — сказав Египет . — не двоє , а троє . від цих слів нікі Несподівано спохмурнів . після всього , що хеммік про нього наговорив , ніл не шкодував про сказане , але й не відчував , що реабілітувався . нікі щось пробурмотів собі під ніс і Пішов далі розглядати сорочки .",0.17412935323383086
"ніл знову перейшов на вибір костюмів , що висіли перед ним , але ніяк не міг зосередитися . не Глядячи на розмір і модель , він неуважно перебрав кілька вішалок , потім подивився на кевіна . — покличеш її ? — здається , питання здивувало його не менше , ніж кевіна та ендрю , які застигли , витріщивши очі . ніл продовжував перебирати вішалки , не відводячи погляду від кевіна .","ніл знову перейшов на вибір костюмів, що висіли перед ним, але ніяк не міг зосередитися. не дивлячись на розмір і модель, він неуважно перебрав кілька вішалок, потім подивився на кевіна. — запросиш її? — здається, питання здивувало його не менше, ніж кевіна та ендрю, які застигли, витріщивши очі. ніл продовжував перебирати вішалки, не відводячи погляду від кевіна.",0.7226027397260274
"— вони з сетом отож хотіли піти , за обідом тільки про бенкет і балакали . а Зараз вона прийде , а він — ні … — яка дешева відмазка , — глузливо посміхнувся ендрю . — Бажаєш , щоб хтось інший підчищав за тобою лайно ? ніле , ніле , наступного разу придумай щось краще .","— вони з сетом так хотіли піти, за обідом тільки про бенкет і балакали. а тепер вона прийде, а він — ні… — яка дешева відмазка, — глузливо посміхнувся ендрю. — хочеш, щоб хтось інший підчищав за тобою лайно? ніле, ніле, наступного разу придумай щось краще.",0.3787878787878788
"з Підтиснутимстом ти виглядаєш убого . — від’єбись , — сказав ніл . — твоя Концепція — лише теорія . — … збудеться диво і тобі відразу стане легше дивитися елісон у вічі ? — ендрю зобразив потрясіння . — коли я Віднайду докази , стане ясно , що сет ходив із мішенню на спині й намалював її ти .","з підтиснутимхвостом ти виглядаєш убого. — від’єбись, — сказав ніл. — твоя теорія — лише теорія. — … станеться диво і тобі відразу стане легше дивитися елісон у вічі? — ендрю зобразив потрясіння. — коли я знайду докази, стане ясно, що сет ходив із мішенню на спині й намалював її ти.",0.5114155251141552
"задумайся про це якось на дозвіллі. ніл не знайшов відповіді. повисла коротка пауза, після чого ендрю, реготнувши, рушив геть. ніл подивився йому вслід, намагаючись зрозуміти, кого ненавидить сильніше: його чи кевіна.","задумайся про це якось на вільному . ніл не Відшукав відповіді . повисла Недовга пауза , після чого ендрю , реготнувши , рушив геть . ніл подивився йому Слідом , намагаючись зрозуміти , кого ненавидить сильніше : його чи кевіна .",0.3163841807909605
"— я не запрошуватиму її, — сказав кевін, перервавши мовчанку. — хоч ти й накликав гнів ріко на всю лінію нападу, але округ «ворони» змінили насамперед через мене. ні ти, ні я не маємо права зараз підходити до елісон. — ти вважаєш, що ендрю має рацію.","— я не Кликатиму її , — сказав кевін , перервавши мовчанку . — хоч ти й Стягнув гнів ріко на всю лінію нападу , але округ « ворони » змінили насамперед через мене . ні ти , ні я не Маємо права зараз підходити до елісон . — ти вважаєш , що ендрю має рацію .",0.6927083333333334
"— але людей не вбивають через гру. — там, де я виріс, це більше, ніж гра, — сказав кевін. — я знаю, що за смертю сета стоїть ріко. знаю таких як він.","— але Особ. не вбивають через гру . — там , де я виріс , це більше , ніж гра , — сказав кевін . — я знаю , що за смертю сета Здіймається ріко . знаю таких як він .",0.21904761904761905
"тобі не зрозуміти , що ними рухає , і слава богу . за будь-яких інших Умови ніл зітхнув би з полегшенням , почувши ці слова . вони означали , що ендрю не розповів кевіну про його минуле , що кевін його поки що не Довідався . однак на стислу мить нілу захотілося заперечити , сказати , що на його очах творилося багато жорстокості , але такої безглуздої ніколи .","тобі не зрозуміти, що ними рухає, і слава богу. за будь-яких інших обставин ніл зітхнув би з полегшенням, почувши ці слова. вони означали, що ендрю не розповів кевіну про його минуле, що кевін його поки що не дізнався. однак на коротку мить нілу захотілося заперечити, сказати, що на його очах творилося багато жорстокості, але такої безглуздої ніколи.",0.7321428571428571
"Тато ніла очолював збратаний злочинний синдикат , що складався з вірних людей . Небагато в кого не вистачало клепки образити м'ясника ; тих , хто ризикнули перейти йому дорогу , було ще менше . а з тих , хто таки на це наважувався , м'ясник Зробив показовий приклад — лише з них самих , а не з їхніх сусідів чи колег . Раптом належало прийти за нілом , а не зганяти злобу на сетові .","батько ніла очолював збратаний злочинний синдикат, що складався з вірних людей. мало в кого не вистачало клепки образити м'ясника; тих, хто ризикнули перейти йому дорогу, було ще менше. а з тих, хто таки на це наважувався, м'ясник робив показовий приклад — лише з них самих, а не з їхніх сусідів чи колег. ріко належало прийти за нілом, а не зганяти злобу на сетові.",0.1870748299319728
"— гей, — покликав нікі з проходу. ніл був радий відірватися від думок, але нікі рухався надто повільно. — досить уже на сьогодні чорнухи. припиняйте ці розмови, чуєте?","— гей , — Викликав нікі з проходу . ніл був радий Відійти від думок , але нікі рухався надто повільно . — досить Вже на сьогодні чорнухи . припиняйте ці розмови , чуєте ?",0.6461538461538462
"у відповідь кевін мовчки відвернувся. нікі, все ще трохи насторожений, підійшов до ніла. той обвів очима оберемок вішалок з одягом у руках хемміка: для бенкету все це не годилося. запитувати, кому призначаються вбрання, він не збирався, проте нікі впіймав його погляд і надувся від гордості:","у відповідь кевін мовчки відвернувся . Перемога , все ще трохи насторожений , підійшов до ніла . той обвів Зіницями оберемок вішалок з одягом у руках хемміка : для бенкету все це не годилося . запитувати , кому Передбачаються вбрання , він не збирався , проте нікі впіймав його погляд і надувся від гордості :",0.3333333333333333
"— у мене чудовий смак, правда? можеш приміряти, якщо хочеш, але я й так знаю, що не помилився з розміром. — з якого дива мені це міряти? — з такого, що це твої шмотки. — нікі вимовив це як щось само собою зрозуміле і, не чекаючи відповіді, продовжив: — ти ж знаєш, що тренер ще з червня довбає нам голову щодо твого гардероба? він погрожував, що змусить нас бігти марафон, якщо ми не вирішимо це питання.","— у мене чудовий Присмак , правда ? можеш приміряти , якщо хочеш , але я й так знаю , що не помилився з розміром . — з якого дива мені це Вимірювати ? — з такого , що це твої шмотки . — нікі вимовив це як щось Саме собою зрозуміле і , не чекаючи відповіді , продовжив : — ти ж знаєш , що тренер ще з червня довбає нам голову щодо твого гардероба ? він погрожував , що змусить нас бігти марафон , якщо ми не вирішимо це питання .",0.6970684039087948
"блядський марафон, ніле! такий хлопець, як я, на такій дистанції здохне. будь ласкавий, зробиш послугу і не сперечайся. — та що не так з моїм одягом? — відмотаємо час назад в той момент, коли я просив не сперечатися, гаразд? я добре його запам'ятав, адже лише п'ять секунд минуло.","блядський марафон , Ніщо ! такий хлопець , як я , на такій дистанції здохне . Єси ласкавий , зробиш послугу і не сперечайся . — та що не так з моїм Строєм ? — відмотаємо час назад в той момент , коли я просив не сперечатися , гаразд ? я добре його запам'ятав , адже лише п'ять секунд минуло .",0.6990740740740741
"— Як ніл потягнувся за одягом , нікі відсмикнув руки . — ні , я сам потримаю . а ти поки що підбери собі штани . ніл подумки порахував до десяти , проте вгамувати роздратування , що закипало , це не допомогло .","— коли ніл потягнувся за одягом, нікі відсмикнув руки. — ні, я сам потримаю. а ти поки що підбери собі штани. ніл подумки порахував до десяти, проте вгамувати роздратування, що закипало, це не допомогло.",0.9872611464968153
"— дужче ніколи не піду з вами по магазинах . Пильнує , тепер я починаю розуміти , чому ендрю залишив тебе тут . добре , що він не послухав , коли я запропонував йому взяти тебе із собою . — взяти мене з собою куди ? — ну , ріж , — туманно відповів нікі .","— більше ніколи не піду з вами по магазинах. чуваче, тепер я починаю розуміти, чому ендрю залишив тебе тут. добре, що він не послухав, коли я запропонував йому взяти тебе із собою. — взяти мене з собою куди? — ну, декуди, — туманно відповів нікі.",0.6684782608695652
"— зосередься на поточному завданні , ніле . чим довше ти стоятимеш стовпом , тим довше ми тут пробудемо . ніл відігнав Міркування про ендрю , елісон і ріко й перейшов до одягу . зі слаксами він Здійснився доволі швидко , а ось кілька вибраних ним сорочок нікі забракував .","— зосередься на поточному завданні, ніле. чим довше ти стоятимеш стовпом, тим довше ми тут пробудемо. ніл відігнав думки про ендрю, елісон і ріко й перейшов до одягу. зі слаксами він визначився доволі швидко, а ось кілька вибраних ним сорочок нікі забракував.",0.5046728971962616
"зрештою ніл Плеснув і здався на його ласку . до каси вони підійшли разом , причому нікі ніяк не Бажав розлучатися з оберемком непотрібних нілу речей . плеснувши того по Долонях , нікі вперто вивернувся . — якщо Раніше ці шмотки тобі не подобаються , то платити за них ти не будеш .","зрештою ніл плюнув і здався на його ласку. до каси вони підійшли разом, причому нікі ніяк не хотів розлучатися з оберемком непотрібних нілу речей. плеснувши того по руках, нікі вперто вивернувся. — якщо вже ці шмотки тобі не подобаються, то платити за них ти не будеш.",0.24434389140271492
"заплатить Університет — ну майже : Кошти спишуться з карти Наставника . е , е ! — Перемога позадкував , не даючи нілу вихопити у нього речі . — ще Разум полізеш , Вкусиш . і не Мисли. , що це просто слова .","заплатить універ — ну майже: гроші спишуться з карти тренера. е, е! — нікі позадкував, не даючи нілу вихопити у нього речі. — ще раз полізеш, укушу. і не думай, що це просто слова.",0.9275167785234899
"я , Відаєш , як кусаюся ! Іди еріка Запитай . — Досить нас ганьбити , — розняв їх кевін . — нікі , діяли на іншу касу . — я сам можу купити собі одяг , — Знов. запротестував ніл , коли хеммік Підскочив геть .","я, знаєш, як кусаюся! іди еріка спитай. — годі нас ганьбити, — розняв їх кевін. — нікі, вали на іншу касу. — я сам можу купити собі одяг, — знову запротестував ніл, коли хеммік поскакав геть.",0.8241379310344827
"кевін повільно Оглянув його з голови до ступнів . джинси Неба. вилиняли до біло - попелястого відтінку , Шия футболки обшарпалась , Розділ обтріпався . на нього не Уперше дивилися як на Бродягу , але зарозуміла поблажливість кевіна била Навмання . Спочатку ніла обпекло соромом , проте він Задушив це почуття .","кевін повільно оглянув його з голови до ніг. джинси ніла вилиняли до біло-сірого відтінку, горловина футболки обшарпалась, поділ обтріпався. на нього не вперше дивилися як на безпритульного, але зарозуміла поблажливість кевіна била навідліг. спершу ніла обпекло соромом, проте він придушив це почуття.",0.8726907630522088
"зовнішній вигляд у нього, звісно, занедбаний, але є свої причини. людині на кшталт кевіна, яка виросла під спалахами фотокамер і заробила купу грошей на власному таланті, їх не зрозуміти. — терпіти тебе не можу, — зізнався ніл. — та мені фіолетово.","зовнішній вигляд у нього , звісно , занедбаний , але є свої причини . людині на Вигляд кевіна , яка Виросла під спалахами фотокамер і Здобула купу грошей на особистому таланті , їх не зрозуміти . — терпіти тебе не здатен , — зізнався ніл . — та мені фіолетово .",0.8076923076923077
